time [s] 	 density [10^18/m^-3]
0.80096 -0.06124
0.80097 -0.01331
0.80097 0.02453
0.80098 -0.00848
0.80098 0.00374
0.80099 -0.02431
0.80099 -0.04786
0.80100 -0.09694
0.80100 -0.00529
0.80101 0.01035
0.80101 -0.02915
0.80102 0.07440
0.80102 -0.01234
0.80103 -0.06192
0.80103 0.01845
0.80104 -0.02404
0.80104 0.03453
0.80105 -0.00938
0.80105 -0.01614
0.80106 0.00407
0.80106 -0.05023
0.80107 0.05210
0.80107 0.04488
0.80108 0.01110
0.80108 -0.02666
0.80109 -0.01588
0.80109 0.02933
0.80110 -0.00573
0.80110 -0.00515
0.80111 -0.02750
0.80111 0.01894
0.80112 0.01088
0.80112 -0.03384
0.80113 0.04395
0.80113 0.05116
0.80114 -0.01363
0.80114 0.00275
0.80115 -0.00654
0.80115 -0.06325
0.80116 -0.03962
0.80116 0.07310
0.80117 -0.00206
0.80117 0.01932
0.80118 0.10096
0.80118 -0.04795
0.80119 0.00901
0.80119 -0.02568
0.80120 -0.03134
0.80120 0.09561
0.80121 -0.02088
0.80121 -0.04125
0.80122 0.07160
0.80122 0.05801
0.80123 0.00174
0.80123 0.05218
0.80124 0.03125
0.80124 -0.01957
0.80125 -0.04226
0.80125 -0.04936
0.80126 -0.08144
0.80126 -0.05055
0.80127 0.04457
0.80127 -0.00442
0.80128 -0.01819
0.80128 0.01555
0.80129 -0.01056
0.80129 -0.04385
0.80130 0.02311
0.80130 -0.04695
0.80131 0.00348
0.80131 0.03661
0.80132 -0.01002
0.80132 0.01255
0.80133 -0.04031
0.80133 -0.05690
0.80134 -0.01791
0.80134 0.06385
0.80135 0.04064
0.80135 -0.02245
0.80136 -0.00765
0.80136 -0.00103
0.80137 0.02916
0.80137 0.03199
0.80138 -0.00833
0.80138 0.01006
0.80139 -0.00624
0.80139 -0.04421
0.80140 -0.00979
0.80140 -0.00308
0.80141 0.02122
0.80141 0.05007
0.80142 -0.00958
0.80142 0.02992
0.80143 0.04529
0.80143 -0.03104
0.80144 0.07396
0.80144 0.06584
0.80145 -0.05728
0.80145 -0.04244
0.80146 -0.05971
0.80146 0.04938
0.80147 0.02257
0.80147 -0.01534
0.80148 0.07906
0.80148 0.01895
0.80149 0.02202
0.80149 0.01514
0.80150 -0.04511
0.80150 -0.01194
0.80151 -0.00745
0.80151 -0.01573
0.80152 0.03218
0.80152 0.08605
0.80153 -0.00635
0.80153 -0.06485
0.80154 0.01117
0.80154 0.01359
0.80155 -0.05286
0.80155 0.00287
0.80156 0.04045
0.80156 -0.00368
0.80157 0.00685
0.80157 -0.00381
0.80158 -0.01101
0.80158 -0.07424
0.80159 0.04632
0.80159 0.14801
0.80160 0.04616
